nodeId1,portId1,nodeId2,portId2,bandwidth,delay
22,10,1378,22,112Gbps,20ns
22,11,1379,22,112Gbps,20ns
22,12,1380,22,112Gbps,20ns
22,13,1381,22,112Gbps,20ns
22,14,1382,22,112Gbps,20ns
22,15,1383,22,112Gbps,20ns
22,16,1384,22,112Gbps,20ns
22,17,1385,22,112Gbps,20ns
22,18,1386,22,112Gbps,20ns
22,19,1387,22,112Gbps,20ns
22,20,1388,22,112Gbps,20ns
22,21,1389,22,112Gbps,20ns
22,22,1390,22,112Gbps,20ns
22,23,1391,22,112Gbps,20ns
23,0,1368,23,112Gbps,20ns
23,1,1369,23,112Gbps,20ns
23,2,1370,23,112Gbps,20ns
23,3,1371,23,112Gbps,20ns
23,4,1372,23,112Gbps,20ns
23,5,1373,23,112Gbps,20ns
23,6,1374,23,112Gbps,20ns
23,7,1375,23,112Gbps,20ns
23,8,1376,23,112Gbps,20ns
23,9,1377,23,112Gbps,20ns
23,10,1378,23,112Gbps,20ns
23,11,1379,23,112Gbps,20ns
23,12,1380,23,112Gbps,20ns
23,13,1381,23,112Gbps,20ns
23,14,1382,23,112Gbps,20ns
23,15,1383,23,112Gbps,20ns
23,16,1384,23,112Gbps,20ns
23,17,1385,23,112Gbps,20ns
23,18,1386,23,112Gbps,20ns
23,19,1387,23,112Gbps,20ns
23,20,1388,23,112Gbps,20ns
23,21,1389,23,112Gbps,20ns
23,22,1390,23,112Gbps,20ns
23,23,1391,23,112Gbps,20ns
24,0,1368,24,112Gbps,20ns
24,1,1369,24,112Gbps,20ns
24,2,1370,24,112Gbps,20ns
24,3,1371,24,112Gbps,20ns
24,4,1372,24,112Gbps,20ns
24,5,1373,24,112Gbps,20ns
24,6,1374,24,112Gbps,20ns
24,7,1375,24,112Gbps,20ns
24,8,1376,24,112Gbps,20ns
24,9,1377,24,112Gbps,20ns
24,10,1378,24,112Gbps,20ns
24,11,1379,24,112Gbps,20ns
24,12,1380,24,112Gbps,20ns
24,13,1381,24,112Gbps,20ns
24,14,1382,24,112Gbps,20ns
24,15,1383,24,112Gbps,20ns
24,16,1384,24,112Gbps,20ns
24,17,1385,24,112Gbps,20ns
24,18,1386,24,112Gbps,20ns
24,19,1387,24,112Gbps,20ns
24,20,1388,24,112Gbps,20ns
24,21,1389,24,112Gbps,20ns
24,22,1390,24,112Gbps,20ns
24,23,1391,24,112Gbps,20ns
25,0,1368,25,112Gbps,20ns
25,1,1369,25,112Gbps,20ns
25,2,1370,25,112Gbps,20ns
25,3,1371,25,112Gbps,20ns
25,4,1372,25,112Gbps,20ns
25,5,1373,25,112Gbps,20ns
25,6,1374,25,112Gbps,20ns
25,7,1375,25,112Gbps,20ns
25,8,1376,25,112Gbps,20ns
25,9,1377,25,112Gbps,20ns
25,10,1378,25,112Gbps,20ns
25,11,1379,25,112Gbps,20ns
25,12,1380,25,112Gbps,20ns
25,13,1381,25,112Gbps,20ns
25,14,1382,25,112Gbps,20ns
25,15,1383,25,112Gbps,20ns
25,16,1384,25,112Gbps,20ns
25,17,1385,25,112Gbps,20ns
25,18,1386,25,112Gbps,20ns
25,19,1387,25,112Gbps,20ns
25,20,1388,25,112Gbps,20ns
25,21,1389,25,112Gbps,20ns
25,22,1390,25,112Gbps,20ns
25,23,1391,25,112Gbps,20ns
26,0,1368,26,112Gbps,20ns
26,1,1369,26,112Gbps,20ns
26,2,1370,26,112Gbps,20ns
26,3,1371,26,112Gbps,20ns
26,4,1372,26,112Gbps,20ns
26,5,1373,26,112Gbps,20ns
26,6,1374,26,112Gbps,20ns
26,7,1375,26,112Gbps,20ns
26,8,1376,26,112Gbps,20ns
26,9,1377,26,112Gbps,20ns
26,10,1378,26,112Gbps,20ns
26,11,1379,26,112Gbps,20ns
26,12,1380,26,112Gbps,20ns
26,13,1381,26,112Gbps,20ns
26,14,1382,26,112Gbps,20ns
26,15,1383,26,112Gbps,20ns
26,16,1384,26,112Gbps,20ns
26,17,1385,26,112Gbps,20ns
26,18,1386,26,112Gbps,20ns
26,19,1387,26,112Gbps,20ns
26,20,1388,26,112Gbps,20ns
26,21,1389,26,112Gbps,20ns
26,22,1390,26,112Gbps,20ns
26,23,1391,26,112Gbps,20ns
27,0,1368,27,112Gbps,20ns
27,1,1369,27,112Gbps,20ns
27,2,1370,27,112Gbps,20ns
27,3,1371,27,112Gbps,20ns
27,4,1372,27,112Gbps,20ns
27,5,1373,27,112Gbps,20ns
27,6,1374,27,112Gbps,20ns
27,7,1375,27,112Gbps,20ns
27,8,1376,27,112Gbps,20ns
27,9,1377,27,112Gbps,20ns
27,10,1378,27,112Gbps,20ns
27,11,1379,27,112Gbps,20ns
27,12,1380,27,112Gbps,20ns
27,13,1381,27,112Gbps,20ns
27,14,1382,27,112Gbps,20ns
27,15,1383,27,112Gbps,20ns
27,16,1384,27,112Gbps,20ns
27,17,1385,27,112Gbps,20ns
27,18,1386,27,112Gbps,20ns
27,19,1387,27,112Gbps,20ns
27,20,1388,27,112Gbps,20ns
27,21,1389,27,112Gbps,20ns
27,22,1390,27,112Gbps,20ns
27,23,1391,27,112Gbps,20ns
28,0,1368,28,112Gbps,20ns
28,1,1369,28,112Gbps,20ns
28,2,1370,28,112Gbps,20ns
28,3,1371,28,112Gbps,20ns
28,4,1372,28,112Gbps,20ns
28,5,1373,28,112Gbps,20ns
28,6,1374,28,112Gbps,20ns
28,7,1375,28,112Gbps,20ns
28,8,1376,28,112Gbps,20ns
28,9,1377,28,112Gbps,20ns
28,10,1378,28,112Gbps,20ns
28,11,1379,28,112Gbps,20ns
28,12,1380,28,112Gbps,20ns
28,13,1381,28,112Gbps,20ns
28,14,1382,28,112Gbps,20ns
28,15,1383,28,112Gbps,20ns
28,16,1384,28,112Gbps,20ns
28,17,1385,28,112Gbps,20ns
28,18,1386,28,112Gbps,20ns
28,19,1387,28,112Gbps,20ns
28,20,1388,28,112Gbps,20ns
28,21,1389,28,112Gbps,20ns
28,22,1390,28,112Gbps,20ns
28,23,1391,28,112Gbps,20ns
29,0,1368,29,112Gbps,20ns
29,1,1369,29,112Gbps,20ns
29,2,1370,29,112Gbps,20ns
29,3,1371,29,112Gbps,20ns
29,4,1372,29,112Gbps,20ns
29,5,1373,29,112Gbps,20ns
29,6,1374,29,112Gbps,20ns
29,7,1375,29,112Gbps,20ns
29,8,1376,29,112Gbps,20ns
29,9,1377,29,112Gbps,20ns
29,10,1378,29,112Gbps,20ns
29,11,1379,29,112Gbps,20ns
29,12,1380,29,112Gbps,20ns
29,13,1381,29,112Gbps,20ns
29,14,1382,29,112Gbps,20ns
29,15,1383,29,112Gbps,20ns
29,16,1384,29,112Gbps,20ns
29,17,1385,29,112Gbps,20ns
29,18,1386,29,112Gbps,20ns
29,19,1387,29,112Gbps,20ns
29,20,1388,29,112Gbps,20ns
29,21,1389,29,112Gbps,20ns
29,22,1390,29,112Gbps,20ns
29,23,1391,29,112Gbps,20ns
30,0,1368,30,112Gbps,20ns
30,1,1369,30,112Gbps,20ns
30,2,1370,30,112Gbps,20ns
30,3,1371,30,112Gbps,20ns
30,4,1372,30,112Gbps,20ns
30,5,1373,30,112Gbps,20ns
30,6,1374,30,112Gbps,20ns
30,7,1375,30,112Gbps,20ns
30,8,1376,30,112Gbps,20ns
30,9,1377,30,112Gbps,20ns
